replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
87000,141.75775,128.00343,-433.93594,422.21655,157.63861,578.7947,-36.8515,421.565,157.03615,573.6552,-29.559708,425.14734,157.00334,577.1469,-26.236094,141.75775,939.94116,14918.459,0.00018030405,128.00343,851.7269,13520.2295,0.0020454861,0.28850868,0.76259017,1.0,-1.0,87000,868,1000.0,0.0,1000,1000,1.0090901665907777,0.06246136396671475,1.4265611305496704,0.8932348964809638,1009.0901665907778,0.0,1009.0901665907778,1009.0901665907778,0.31428005707825163,0.6291860496346141,1.0,-1.0,1,1009.0901665907778,418414,4096,1000.0,0.0,1000,1000,1.0154415529382341,0.0642341629218677,1.4501933243773033,0.6834066704327807,1015.4415529382335,13.186793797127422,1041.7577646434654,1007.2789461204501,0.26062128,0.61929107,0.99999684,-0.99999624,5,1015.4415529382335,0.004953430999194097,2.4312354929998037,0.5093358699996315,0.016348615000424616,0.00694983300036256,5.828045236999969,8.796868478999386,740.6172960360009,85
88000,71.17699,79.57716,-454.55853,443.22174,126.99436,589.9218,-14.740686,446.25015,127.03487,583.7258,-15.986123,443.37714,127.52314,593.6821,-24.917084,71.17699,153.74605,1344.6003,1.9581057e-05,79.57716,169.92847,1112.2891,0.0006369585,0.37168026,0.73050576,1.0,-1.0,88000,869,1000.0,0.0,1000,1000,1.0078971452568521,0.054217573223649826,1.3291500506499976,0.8992838542750209,1007.8971452568524,0.0,1007.8971452568524,1007.8971452568524,0.3199098340676033,0.5110179171260663,1.0,-0.9941871179856624,1,1007.8971452568524,423414,4101,1000.0,0.0,1000,1000,1.0076572970397222,0.04718345904127059,1.3393022109577497,0.9057065542248884,1007.6572970397223,0.4186238927167324,1008.2122360420013,1007.1071042940242,0.3320494,0.4842196,0.9999872,-0.9964547,5,1007.6572970397223,0.004881238999587367,2.4669959870007006,0.511173380999935,0.015865368000049784,0.006958033000046271,5.744637263000186,8.750511271000505,749.3695502950013,86
89000,180.162,250.76384,-439.89737,427.10876,140.44441,566.1166,-30.328747,426.90192,139.43854,557.5425,-31.576935,423.44608,140.06355,566.89453,-49.46142,180.16202,658.35657,9668.947,0.03276091,250.76384,1873.0966,29769.375,0.028692232,0.30212823,0.73546445,1.0,-1.0,89000,870,1000.0,0.0,1000,1000,1.0396489913824616,0.09103144069703738,1.3878862526190383,0.6280301429049533,1039.648991382462,0.0,1039.648991382462,1039.648991382462,0.06824804871890251,0.3623616763766047,1.0,-1.0,1,1039.648991382462,428414,4106,1000.0,0.0,1000,1000,1.0413017225057628,0.0924456644723202,1.4924247477790094,0.48541138051405286,1041.3017225057633,0.7637754642065658,1042.461460916649,1040.1370244470559,0.063470446,0.3194305,0.99999917,-1.0,5,1041.3017225057633,0.004928219999783323,2.465568957999494,0.5018840799993995,0.012829387999772734,0.006873881999126752,5.739282419000119,8.731366946997696,758.1026834599998,87
90000,109.943954,89.29459,-404.95663,390.6762,158.30353,570.08215,-20.556938,390.2096,157.30118,545.92535,-16.767038,391.57053,157.41524,568.14417,-8.386471,109.943954,270.8285,2885.8418,0.002351516,89.29459,179.419,1108.4126,1.5936708e-05,0.25703856,0.786313,1.0,-1.0,90000,871,1000.0,0.0,1000,1000,1.0417189204733246,0.08974579556802369,1.4264306347111706,0.46007074982832846,1041.718920473324,0.0,1041.718920473324,1041.718920473324,0.21986304619353125,0.614539187220926,1.0,-1.0,1,1041.718920473324,433414,4111,1000.0,0.0,1000,1000,1.0403856141224288,0.07880612665051502,1.5192010592799239,0.5339517060857237,1040.3856141224294,0.5061460081868108,1040.860205496571,1039.7594687237731,0.22008124,0.6293518,0.99999845,-1.0,5,1040.3856141224294,0.0047734370000398485,2.442144121999263,0.5088527240004623,0.0163367550003386,0.006933102000402869,5.816192369000419,8.795232509000925,766.8995992470027,88
91000,55.724556,62.830624,-399.66605,387.9689,146.7706,516.0762,-56.449375,389.20148,147.16977,523.17114,-68.91611,388.59274,146.30348,526.86774,-48.91713,55.724556,110.456184,1039.8185,2.3841858e-07,62.830627,115.53504,936.65924,0.0032497793,0.27775112,0.7576929,1.0,-1.0,91000,872,1000.0,0.0,1000,1000,1.0280886286669346,0.12130616482562498,1.5760218340550183,0.4160184301473485,1028.0886286669345,0.0,1028.0886286669345,1028.0886286669345,0.14832700285794934,0.39776540848672237,1.0,-1.0,1,1028.0886286669345,438414,4116,1000.0,0.0,1000,1000,1.0275816308239671,0.10979329859383483,1.7575056223097334,0.46589008299589024,1027.581630823967,0.9649221516812755,1029.1854670880625,1026.421573970978,0.17484474,0.38865486,0.99999994,-1.0,5,1027.581630823967,0.004821767999601434,2.4616554330004874,0.5074775620005312,0.015619722000337788,0.006930761999683455,5.761243775000366,8.757749022001008,775.6590470970023,89
92000,63.632042,65.91371,-406.21832,395.38,141.7503,555.0258,-22.42946,396.5276,142.03908,570.82495,-32.3116,396.5586,143.00244,555.75714,-16.588148,63.632042,127.84222,1147.1207,0.00018775556,65.91371,154.5957,1264.4136,0.0032081604,0.29782113,0.7352018,1.0,-1.0,92000,873,1000.0,0.0,1000,1000,1.0245278205089023,0.1829333986500349,1.879749841950267,0.2457705328106837,1024.5278205089016,0.0,1024.5278205089016,1024.5278205089016,0.2147555209846411,0.5455932697550491,1.0,-1.0,1,1024.5278205089016,443414,4121,1000.0,0.0,1000,1000,1.0207613186361089,0.10695528706644279,1.6197317909941338,0.569197734342201,1020.7613186361092,0.7612522624622283,1021.9562689963658,1019.7265684308136,0.17724673,0.54381996,0.99999994,-1.0,5,1020.7613186361092,0.004840018999857421,2.4419176510000398,0.47521288099960657,0.014987982000093325,0.006855010000435868,5.723040245999982,8.666853789000015,784.3276192650019,90
93000,394.7076,368.01147,-412.67017,399.87405,133.47699,530.3109,-48.242954,399.4016,132.19812,530.74603,-44.81499,398.8041,131.43452,529.71454,-65.53462,394.70764,4995.5293,80042.85,0.00058861915,368.01144,4496.971,71983.1,0.008281622,0.3458188,0.72047865,1.0,-1.0,93000,875,500.0,110.0,610,390,1.2929353842778828,0.43389242505117265,2.445634229689387,0.11208143147694136,646.4676921389412,49.73620599759329,696.2038981365345,596.7314861413479,0.2260006606207866,0.6202049590819015,1.0,-1.0,2,646.4676921389412,447653,4128,605.5714285714286,455.44761566204835,1000,78,1.197220622528272,0.3759329147844893,2.4497589565271602,0.11182421736544912,725.0026026996204,515.0278220296369,1297.4487862779395,133.55284990422496,0.25446805,0.60500944,1.0,-1.0,7,725.0026026996204,0.004771257000356854,2.3682766780002567,0.45884204899994074,0.014549074000569817,0.0068552410002666875,5.60109963099967,8.45439393000106,792.7837891340041,91
94000,166.33041,103.91743,-405.08224,394.55585,128.57336,548.1584,-37.642395,393.99817,131.07397,556.5327,-28.841558,395.08447,129.34004,541.8175,-23.622473,166.33041,1192.456,18683.186,0.00022727624,103.917435,412.83847,4420.9937,0.0023190714,0.28741327,0.76924425,1.0,-1.0,94000,876,1000.0,0.0,1000,1000,1.0041934878563323,0.29678019425793223,1.8677060580728695,0.42739951041147883,1004.1934878563333,0.0,1004.1934878563333,1004.1934878563333,0.10410147906560399,0.4935724104840464,1.0,-1.0,1,1004.1934878563333,452214,4137,506.77777777777777,448.030945800691,1000,57,1.0225981542757545,0.3201856732080339,3.155464159924613,0.4217728889846105,518.2300201835245,451.52526248400045,1012.2050719403128,52.40841211762053,0.12218114,0.49725074,1.0,-1.0,9,518.2300201835245,0.004753985999741417,2.3370365959999617,0.4591706970004452,0.011784240000451973,0.006830340000306023,5.6169573349998245,8.43653319400073,801.2220304060038,92
95000,101.11518,77.46561,-418.5033,408.15463,106.43686,520.35846,-93.59956,407.11658,106.6874,535.0119,-63.67339,407.68707,106.83929,522.719,-86.64833,101.11517,307.48245,2512.1638,0.00018859282,77.46561,198.73166,2027.1099,0.00013948325,0.42960748,0.7178382,1.0,-1.0,95000,878,500.0,110.0,610,390,1.2703699890192595,0.4234930601961887,2.3756954935102796,0.3545176501900779,635.18499450963,104.89306250194659,740.0780570115766,530.2919320076834,0.26536632925486775,0.727041550903425,1.0,-1.0,2,635.18499450963,457158,4153,309.0,155.78350361960665,773,197,1.6076946725173964,0.5191510104482694,5.243278940103728,0.4208757936161732,496.77765380787537,200.5401148262303,1056.9496130294908,317.19802228090225,0.30288076,0.74307185,1.0,-1.0,16,496.77765380787537,0.004753186000016285,2.291596293999646,0.44748140100000455,0.016202521000195702,0.006854511000710772,5.644326333999743,8.411214247000316,809.6349579620064,93
96000,72.58948,61.11944,-404.17297,395.81964,114.68068,550.18097,6.0399246,395.59894,115.044815,549.2179,0.1267384,394.81714,115.630775,550.14655,-0.78188074,72.58948,207.37929,2245.9119,0.00066184346,61.119442,155.37186,1485.311,0.0003661299,0.334841,0.7399064,1.0,-1.0,96000,880,500.0,157.0,657,343,1.3576895773632929,0.3340832997779675,2.3954858660476126,0.48747184398685106,678.8447886816468,194.4574052208572,873.302193902504,484.3873834607896,0.2967608091626845,0.6947051030576198,1.0,-1.0,2,678.8447886816468,461520,4161,545.25,227.3052738059546,1000,305,1.4785591271663279,0.41083969806726456,3.6987624913019443,0.4777365384245489,806.1843640874399,285.14853298744146,1417.39462247763,533.4700879576482,0.26358998,0.70936036,1.0,-1.0,8,806.1843640874399,0.0048548079994361615,2.286455525000747,0.46021676899999875,0.014151397999739856,0.0069182710003588,5.840903626999534,8.613500397999815,818.2501932760051,94
97000,65.41992,101.611275,-383.7226,376.25983,129.6292,555.38226,-17.674637,375.05316,129.74554,554.06976,-16.028763,378.33594,128.05243,558.95087,-10.8392,65.41992,171.93358,1422.1677,4.2501502e-05,101.61128,345.6309,3728.2935,0.002584938,0.31211552,0.7272032,1.0,-1.0,97000,885,200.0,32.526911934581186,264,175,1.5020867011346803,0.3913233790612953,2.4246763920564898,0.6231032859334451,300.4173402269361,54.818777863612816,388.9328665103189,247.8814126228289,0.269846574993298,0.6983238066023741,1.0,-1.0,5,300.4173402269361,466462,4185,205.91666666666666,57.33739084479595,464,168,1.5892342477529289,0.39434612604222324,2.52906548604008,0.4243169549355341,327.24981884979076,94.04916473065084,704.4570393888366,219.50131845109806,0.27472863,0.71265596,1.0,-1.0,24,327.24981884979076,0.004845268000281067,2.288377037999453,0.45366133700008504,0.014823159000115993,0.006885650000185706,5.638876085999982,8.407468538000103,826.659345992005,95
98000,93.433914,101.02907,-390.28308,379.5274,128.61722,544.4249,-72.58139,380.02094,127.496284,540.9061,-44.89718,376.37415,128.21864,532.8401,-91.241585,93.433914,216.39238,1560.0132,0.005143229,101.02907,223.93724,2147.804,0.0011703381,0.32721004,0.73876274,1.0,-1.0,98000,888,333.3333333333333,265.00607959483165,672,25,1.8535521206494094,0.5548265090265527,3.493858519970667,0.6467355641044569,617.8507068831364,550.2686088763442,1355.1927099219195,33.68401912356291,0.12886449655478896,0.7004354011489295,1.0,-1.0,3,617.8507068831364,471240,4193,597.25,310.5691348154224,1000,202,1.9422621878945792,0.6548076464510613,5.8800634032002925,0.30582063280126076,1160.016091720037,581.8719123332959,2024.3819108680073,369.814762754032,0.1306179,0.690443,1.0,-1.0,8,1160.016091720037,0.004802697999366501,2.2566060330000255,0.4490744550003001,0.012336757999946713,0.006832820000454376,5.6638871710001695,8.393539935000263,835.0546721860037,96
99000,76.35335,94.17372,-387.12286,380.69366,113.85619,545.41754,-18.205725,381.9035,113.31736,543.5823,-8.141196,379.70456,114.547424,544.3767,-21.26024,76.35335,406.8761,6013.0625,0.00044468883,94.17372,453.67392,6539.043,0.0090368325,0.28186095,0.7371024,1.0,-1.0,99000,891,333.3333333333333,193.2982726829762,597,139,2.3072236677384095,0.5742831179405642,3.4409725356896717,0.9764664539284093,769.0745559128035,447.6943760689992,1362.3930765905136,281.0380991493849,0.12527662790020172,0.7409494685744791,1.0,-1.0,3,769.0745559128035,476168,4206,379.0769230769231,163.71338065630786,798,252,2.4607659490854408,0.6418396817346657,4.8450389670630285,0.9543488960442755,932.8195843917733,366.4286920500589,1855.5615896591105,629.3904598535344,0.12683731,0.76470673,1.0,-1.0,13,932.8195843917733,0.004757685999720707,2.247297429000355,0.44684144300026674,0.015010500999778742,0.006833909999841126,5.676583108999694,8.397324077999656,843.4537387820037,97
100000,86.43636,105.01373,-373.29193,364.761,123.27111,535.2782,-84.4289,364.92072,122.94162,536.8151,-104.86675,366.09692,122.368195,535.7881,-50.75747,86.436356,252.50749,2622.1226,0.00087989867,105.01372,294.11768,2927.8145,2.3544766e-05,0.3004891,0.7393383,1.0,-1.0,100000,892,1000.0,0.0,1000,1000,2.1267763860260476,0.36925894677856747,3.1014516679532567,0.9617613711730827,2126.776386026052,0.0,2126.776386026052,2126.776386026052,0.19990435205789658,0.7235661090346511,1.0,-1.0,1,2126.776386026052,480811,4212,773.8333333333334,217.66137053281233,1000,389,2.0305857944080414,0.472355961192236,3.363805699235827,0.7644919003465814,1571.3349739060886,430.4967096616756,2133.8111931968524,790.101841830148,0.20195252,0.7071188,1.0,-1.0,6,1571.3349739060886,0.004769146000398905,2.2520348910002213,0.45303449499988346,0.015357115999904636,0.0068448899992290535,5.754177007999715,8.486217545999352,851.9416340250027,98
101000,135.70743,96.63135,-367.57623,360.47037,118.33379,532.1032,-53.40896,359.03546,118.305954,530.3895,-36.96733,358.71985,118.17438,534.0078,-46.38565,135.70743,1115.754,17624.613,0.00011936203,96.63135,661.87915,10472.619,3.3527613e-06,0.26663783,0.7277864,1.0,-1.0,101000,898,166.66666666666666,50.12539830819856,196,55,1.8799445056843538,0.5249094429679138,3.8109426366083525,0.8867949338888883,313.3240842807257,100.76635634407211,365.65908836863684,88.26889187570515,0.11765113564787273,0.6872633382623017,1.0,-1.0,6,313.3240842807257,485661,4238,186.53846153846155,1.8023653098246126,190,184,1.89962658603207,0.5680264767734234,4.1911031577065385,0.8797614171320265,354.35342085598234,3.4370599103370068,362.1012103999259,348.119360865331,0.14185938,0.69706035,1.0,-1.0,26,354.35342085598234,0.004824667999855592,2.2619746669997767,0.4620992939999269,0.01575557199976174,0.0068477189997793175,5.743054294000103,8.494556213999203,860.4378040150032,99
102000,68.580246,64.10411,-357.29782,350.4566,126.32805,531.2863,-50.619743,350.43073,125.321175,526.64856,-59.306087,350.52292,123.87004,522.8125,-20.950657,68.580246,225.627,2790.5415,0.003030911,64.10411,204.60423,2657.3425,1.7622951e-06,0.18479645,0.7769652,1.0,-1.0,102000,904,166.66666666666666,39.23292268264272,201,82,1.8877116069960156,0.6416045882808982,4.263338941696919,0.8273583311094088,314.61860116600263,83.25026830647641,369.69865555333064,130.17587991411955,0.11860604470274697,0.6588601782231422,1.0,-1.0,6,314.61860116600263,490624,4265,183.8148148148148,9.475258374419282,203,174,1.886884404264898,0.6322731043995339,4.602870274212248,0.8321599986389406,346.8373073469143,15.893143879916169,371.63216613256145,325.35855488996395,0.11265923,0.67504334,1.0,-1.0,27,346.8373073469143,0.0047502469997198205,2.2601746239997738,0.4559541890002947,0.016795687999547226,0.006861318999654031,5.767875067000205,8.512411133999194,868.9519299980038,100
103000,46.46068,65.945946,-363.58105,356.02835,111.965225,536.97516,-0.38870835,354.86234,111.178795,534.2214,-0.29900098,354.70856,112.04452,533.63104,-0.7595237,46.46068,105.4119,1139.5657,0.00043572485,65.94594,166.31416,1520.2734,0.00024128798,0.19525759,0.76752424,1.0,-1.0,103000,910,166.66666666666666,27.517671090087227,196,109,1.7103135211755287,0.503284268206764,3.6586224606886346,0.8022264143310208,285.0522535292547,53.59433565977072,327.10075974636777,167.76481171884532,0.1174626310143831,0.6401912375306512,1.0,-1.0,6,285.0522535292547,495552,4294,169.93103448275863,4.770101094011196,181,162,1.7575977235960418,0.5161109611469485,3.9010094317385637,0.8292248335835887,298.670399375217,6.905523112160344,313.8354430703661,287.48913585271845,0.10387712,0.6518658,1.0,-1.0,29,298.670399375217,0.004755586000101175,2.2578749250005785,0.45542811199993594,0.012331936999544268,0.006868100000247068,5.759966089000045,8.497224749000452,877.4509242640033,101
104000,37.930645,48.734013,-359.78174,352.23926,114.33211,520.88403,-48.0448,353.22626,114.97183,521.0685,-66.44381,353.54797,115.85647,524.5616,-49.9131,37.93065,125.5736,1822.633,0.00076784194,48.734013,124.14499,938.7974,0.00025669578,0.20624882,0.7706273,1.0,-1.0,104000,913,333.3333333333333,233.7182539345659,579,19,1.256825868805155,0.4895504867719916,3.849135159444637,0.6067834372143064,418.9419562683848,291.45726099335025,708.417273352268,20.090085062122153,0.18686384118366314,0.510023333614048,1.0,-1.0,3,418.9419562683848,500253,4307,361.61538461538464,65.25280832334222,440,208,1.358365301871789,0.5261952570569581,3.9248975843853455,0.652915391248472,491.2057910845599,64.61520132481603,568.4402425655063,342.0989404566789,0.18313642,0.49057117,1.0,-1.0,13,491.2057910845599,0.00478539699997782,2.2823840450000716,0.46000577099948714,0.015071321000505122,0.006801448999794957,5.8217633039994325,8.59081128699927,886.0435582800028,102
105000,628.78217,530.55786,-352.01575,345.31174,110.95742,522.6209,-146.73515,345.30994,111.01038,526.4189,-157.9574,343.8147,112.30339,522.3213,-159.0634,628.78217,7132.0044,111917.57,6.7288056e-06,530.5578,6151.2407,96730.2,0.001315761,0.21891753,0.7874077,1.0,-1.0,105000,914,1000.0,0.0,1000,1000,1.0348056561322656,0.21937505909833505,1.8738810870982057,0.6567321562299467,1034.8056561322658,0.0,1034.8056561322658,1034.8056561322658,0.14932399848858238,0.4401358506504307,1.0,-1.0,1,1034.8056561322658,505253,4312,1000.0,0.0,1000,1000,1.0315423826398582,0.2165214717184558,1.915264061748307,0.6596787986783007,1031.5423826398587,1.2857418054994731,1033.3692724186,1029.9387166623846,0.15188773,0.43009427,0.9999701,-0.9955426,5,1031.5423826398587,0.004788635999830149,2.2710188609999022,0.4620194959998116,0.012399238000398327,0.0068559190003725234,5.714191937000578,8.471274087000893,894.5165702260028,103
106000,34.703236,58.37581,-348.82935,342.8974,111.620964,504.48895,-22.269499,344.5958,110.4477,508.33545,-13.771391,343.85468,111.0924,509.9813,-21.880478,34.703236,74.54234,731.1967,0.0006323457,58.37581,260.5618,3794.038,4.2055035e-09,0.17101681,0.762665,1.0,-1.0,106000,915,1000.0,0.0,1000,1000,1.0315690889635063,0.1953313027229855,1.8945392704913244,0.6532780158177456,1031.569088963507,0.0,1031.569088963507,1031.569088963507,0.11930727591174574,0.4298599059325878,1.0,-1.0,1,1031.569088963507,510253,4317,1000.0,0.0,1000,1000,1.0313050296951578,0.2106356739754689,1.88139146282614,0.6733771628141554,1031.3050296951578,1.5415255820155884,1034.3675845109008,1030.3770941229077,0.11785277,0.39351967,0.9996919,-0.9968954,5,1031.3050296951578,0.004772906000653165,2.2658875079996506,0.4591363339995951,0.01628800999969826,0.006845859000350174,5.725696102000256,8.478626719000204,902.9968939420041,104
107000,293.3358,209.32779,-345.81464,335.79593,104.87872,476.79816,-105.256966,338.3237,103.51239,485.91577,-89.09376,339.84613,103.83455,478.61237,-67.63533,293.3358,3670.0608,58844.43,0.010308743,209.32777,2347.9282,37563.95,0.0020593116,0.26785752,0.7529973,1.0,-1.0,107000,916,1000.0,0.0,1000,1000,1.0409449490131062,0.160788431543208,2.0030822827130628,0.8174789182499579,1040.9449490131062,0.0,1040.9449490131062,1040.9449490131062,0.27958911515396007,0.37703886661713937,1.0,-1.0,1,1040.9449490131062,515253,4322,1000.0,0.0,1000,1000,1.0401212467929606,0.15552393984841537,1.9655616232443862,0.7355843018257004,1040.1212467929602,0.6047280487613025,1040.891509391829,1039.2932066642336,0.2828938,0.34689137,0.9992198,-0.9916094,5,1040.1212467929602,0.0048101960001076804,2.273804284000107,0.4685839780004244,0.014491739999357378,0.0068672990000777645,5.748102882999774,8.516660379999848,911.5152977970038,105
